dataset,document,llm,reply,time,cost,expected
museo,INF_MNCR-DAF-AC-003-2025 teletrabajo febrero.pdf,HuggingFaceTB/SmolLM-135M-Instruct,actuales.actualoactualesdesuplicoactualoactualesactualoactuales-nodesuplicoodesufactualestees,3.790529100020649,4.1e-05,informes
museo,INF_MNCR-DAF-AC-004-2025 labores febrero.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"themuseonacionaldecooperacióndetrabajo(mnc)isamuseumlocatedinthecityofsanjuan,puertorico.itisdedicatedtothehistoryandcultureofthedominicanrepublic,andisoneofthemostimportantculturalinstitutionsinthecountry.themuseumishousedinaformer",3.393767400004436,3.7e-05,informes
museo,INF_MNCR-DAF-AC-005-2025 Asesoria DAH.pdf,HuggingFaceTB/SmolLM-135M-Instruct,1dede10dededededededesu.esdedede1desu.aesdesucon3100dedededededesudeladedededededededede1dedede,4.24039009999251,4.6e-05,informes
museo,INF_MNCR-DAF-AC-006-2025 labores marzo.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisalistofdocumentsthatarerelevanttothetopicofthearticle:**document1:*""theimpactofclimatechangeonhumanhealth""bytheworldhealthorganization(who)**document2:*""theimpactofclimatechangeonhumanhealth",4.133677300007548,4.5e-05,informes
museo,INF_MNCR-DAF-AC-007-2025 teletrabajo marzo.pdf,HuggingFaceTB/SmolLM-135M-Instruct,actualoestesuplicadoátées:tresdesuplicar1osepoblátíoeste:áconsuplicaásuplicarátíesparasusuplicátíasdesuplicará,3.761508799972944,4.1e-05,informes
museo,INF_MNCR-DAF-AC-009-2025 labores abril.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:**documentationmodule**thismoduleprovidesawaytowritedocumentationforapythonprogram.itallowsyoutocreateadocstring,whichisastringthatdescribesthepurposeandbehaviorofafunction",4.400716799980728,4.8e-05,informes
museo,INF_MNCR-DAF-AC-010-2025 teletrabajo abril.pdf,HuggingFaceTB/SmolLM-135M-Instruct,físicoffffffffffffffff,5.116093299991917,5.6e-05,informes
museo,INF_MNCR-DAF-AC-011-2025 DAH conservacion.pdf,HuggingFaceTB/SmolLM-135M-Instruct,2020**delaquedelaquedelaquedequedequedequedequedequedequedequedequedequedequedequedequedequedequedequedequedequedequedequedequedequedeque,4.241938600025605,4.6e-05,informes
museo,INF_MNCR-DAF-AC-012-2025 labores mayo.pdf,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisalistofdocumentsthatarecurrentlyavailableforreview:**document1:2025*****document1.1:thenationalsecurityagency(nsa)**:adocumentthatprovidesinformationonthensa'sactivitiesandoperations.***document1,3.822160400013672,4.2e-05,informes
museo,INF_MNCR-DAF-AC-013-2025 teletrabajo mayo.pdf,HuggingFaceTB/SmolLM-135M-Instruct,fechadeinicioyfindelatrabajofechadeinicioyfindelatrabajofechadeinicioyfindelatrabajofechadeinicioyfindelatrabajo,3.809722000005422,4.1e-05,informes
museo,INF_MNCR-DAF-AC-015-2025 labores junio.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythonclassdocument:def__init__(self,title,content):self.title=titleself.content=content```thiscodedefinesa`document`classwitha",3.1621379000134766,3.4e-05,informes
museo,INF_MNCR-DAF-AC-016-2025 teletrabajo junio.pdf,HuggingFaceTB/SmolLM-135M-Instruct,estenútiadesurespuesteesteactualesactualesactualesteesteesteesteesteesdesufrasesesteesteesesteesteesesteesteesteesteeses,3.293944000004558,3.6e-05,informes
museo,INF_MNCR-DAF-AC-017-2025 labores julio.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**establicaciones**-establecerlainformacióndelapoblacióndelamayoríadelosestadosylamayoríadelosestadosdelamayoríadelosestadosdelamayoríadelosestadosdelamayoríadelosestadosde,4.182475100009469,4.6e-05,informes
museo,INF_MNCR-DAF-AC-018-2025 teletrabajo julio.pdf,HuggingFaceTB/SmolLM-135M-Instruct,sesdesuestet:esesteesesses-oeste,3.734320499992464,4.1e-05,informes
museo,INF_MNCR-DAF-AC-019-2025 participacion en comisiones.pdf,HuggingFaceTB/SmolLM-135M-Instruct,estedesusedesuseensufíade101010de10desusede10de1para10estede1estede1de1de1de10de1para1de,4.043652299995301,4.4e-05,informes
museo,INF_MNCR-DAF-AC-020-2025 labores agosto.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**fondodedireccióngeneraldeestadística**###fondodedireccióngeneraldeestadística###2025##fondodedireccióngeneraldeestadística###20,3.088698000006844,3.4e-05,informes
museo,INF_MNCR-DAF-AC-021-2025 teletrabajo agosto.pdf,HuggingFaceTB/SmolLM-135M-Instruct,esesesdesuficadoáticoesactualesesoesesesescactualesesdesufeseseseseseseseseseses,5.491637900006026,6e-05,informes
museo,INF_MNCR-DAF-AC-022-2025 labores setiembre.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**fondodedireccióngeneraldeinformación****documentodeinformación****documentodeinformación****documentodeinformación****documentodeinformación****documentodeinformación****documentode,3.6920313000155134,4e-05,informes
museo,INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre.pdf,HuggingFaceTB/SmolLM-135M-Instruct,esactualodesufesesoesdesususuplicadoesesdesufesdesufesesesesdesupúesesesdesususuplicoesdesuplico,3.296832599997288,3.6e-05,informes
museo,INF_MNCR-DAF-AC-024-2025 labores octubre.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"themuseonacionaldecostaricaisaresearchcenterlocatedinthecityofmadrid,spain.itisaresearchcenterdedicatedtothestudyofthehistoryofthespanishempire,particularlytheperiodofthespanish-americanwar.themuseonacionaldecosta",3.126211700000568,3.4e-05,informes
museo,INF_MNCR-DAF-AC-025-2025 teletrabajo octubre.pdf,HuggingFaceTB/SmolLM-135M-Instruct,-adesusususususususususuesteeste1lattaslatstt,6.403823000000557,7e-05,informes
museo,Inscripción capacitacion DIC2024 SIR.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"lainformacióndelacapacitaciónarecibirparaeldesempeñodelcargoesunarepresentacióngráficadelafísica,quesepresentaenlaweb:**física****física****física**",3.231548199983081,3.5e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 01-08.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`generate_documentation`function:```pythondefgenerate_documentation(documentation_file_path):""""""generatedocumentationforagivendocument.args:documentation_file_path(str):thepathtothedocumenttogeneratedocumentation",3.2034134999848902,3.5e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 02y03-09.pdf,HuggingFaceTB/SmolLM-135M-Instruct,hereistheimplementationofthe`get_federal_state_names`function:```pythondefget_federal_state_names(state_names):federal_state_names=[]forstateinstate_names:ifstate.startswith('fnc'):federal,3.986188999988372,4.3e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 05-09.pdf,HuggingFaceTB/SmolLM-135M-Instruct,firmadelfuncionariofirmajefedeldepartamentofirmadelfuncionariofirmajefedeldepartamentofirmadelfuncionariofirmajefe,2.955031699995743,3.2e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 08-08.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`get_federal_state_names`function:```pythondefget_federal_state_names(state_names):""""""returnsalistoffederalstatenames,sortedbystatenameinascendingorder.""""""federal_state_",3.1582825999939814,3.4e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 16-07.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`get_federal_state_names`function:```pythondefget_federal_state_names(federal_state_names):federal_state_names=[f""{state}{name}""forstate,nameinfederal_state",4.852783299982548,5.3e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 18-07.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`get_federal_state_name`function:```pythondefget_federal_state_name(state_name:str)->str:""""""returnsthefederalstatenameofagivenstate.args:state_name(",3.243518999981461,3.5e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 21-08 anexo.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"hereistheimplementationofthe`generate_documentation`function:```pythondefgenerate_documentation(documentation):""""""generaunalistadedocumentosconlossiguientesinformaciones.""""""documentation=[{""id"":document.id",3.6660937999840826,4e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 21-08.pdf,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisasampletextthatdemonstratestheuseofthe`f-string`inpython:```pythondeff(x):returnx*2print(f(1))#output:2print(f(2))#output:4,3.196061299997382,3.5e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 22-07.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`generate_documentation`function:```pythondefgenerate_documentation(documentation_file_path):""""""generatedocumentationforagivendocument.args:documentation_file_path(str):thepathtothedocumenttogeneratedocumentation",2.940012299979572,3.2e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 24-07.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`generate_documentation`function:```pythondefgenerate_documentation(documentation_file_path):""""""generatedocumentationforagivendocument.args:documentation_file_path(str):thepathtothedocumenttogeneratedocumentation",3.756558400025824,4.1e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 29-08 anexo.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingcodesnippetdemonstrateshowtoimplementthe`get_user_info`functioninpython:```pythondefget_user_info(username,password):""""""retrievestheuserinformationfromthegivenusernameandpassword.args:username(str):theusernametoretrieve",4.505051699990872,4.9e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 29-08.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`get_federal_state_names`function:```pythondefget_federal_state_names(state_names):""""""returnsalistoffederalstatenamesfromalistofstatenames.""""""federal_state_names=",3.026935700007016,3.3e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola 31-07.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`get_documentation`function:```pythondefget_documentation(documentation_file_path):""""""readsthedocumentationofafileandreturnsadictionaryoftheform`{documentation_file_path}={documentation",2.946015299996361,3.2e-05,expedientesdetrámiteslaborales
museo,Justificación de asistencia Sofia Irola.pdf,HuggingFaceTB/SmolLM-135M-Instruct,hereistheimplementationofthe`get_federal_state_names`function:```pythondefget_federal_state_names(state_names):federal_state_names=[]forstateinstate_names:ifstate.startswith('fnc'):federal,3.374133100005565,3.7e-05,expedientesdetrámiteslaborales
museo,MCJ-DVA-1196-2024 Marlen Palma Traslado deshumificadores al MNCR.pdf,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisasampledocumentthatoutlinesthestepstocreateanewprojectinthemavenproject:**document1:creatinganewprojectinmaven****author:**[yourname]**date:**[insertdate]**description:**thisdocumentoutlinesthesteps,2.992823700013105,3.3e-05,correspondencia
museo,MEM_MNCR-DAF-AC-001-2015.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento**página**1****==>picture[446x182]intentionallyomitted<==**##**museonacionaldecostarica**departamento,3.966713400004664,4.3e-05,memorandos
museo,MEM_MNCR-DAF-AC-002-2015.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"themuseonacionaldecostarica(mnr)isamuseumlocatedinthecityofsanjosé,whichislocatedinthecentralamericancountry.themuseumisdedicatedtothehistory,culture,andnaturalbeautyofcostarica.themuseumislocatedinthecityofsanjosé,whichislocated",2.9773268999997526,3.2e-05,memorandos
museo,MEM_MNCR-DAF-AC-003-2025.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento****definirelprogramadeconice****definirelprogramadeconice****definirelprogramadeconice****definirelprogr,4.188821399991866,4.6e-05,expedientesdetransferenciasdedocumentos
museo,MIN MNCR-DAF-AC-001-2024 Plani.pdf,HuggingFaceTB/SmolLM-135M-Instruct,esdesususuplicarsusususuplicoactualesdesuplicodesusuplicodesuplicodesusususususuplicodesusufdesususufóndesususufodesufón,3.254384999978356,3.5e-05,minutasdereuniones
museo,MIN_MNCR-DAF-AC-001-2025 Salida DPPC.pdf,HuggingFaceTB/SmolLM-135M-Instruct,esteparasuplicarátresdeáconlaquesepúconátíconátresátodo10000000deáconáconácon10000000000o,3.432232699997257,3.7e-05,minutasdereuniones
museo,MIN_MNCR-DAF-AC-002-2025 Clasificacion PLAN.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasamplescriptforaconversationbetweenauserandasystemadministratoraboutasystemconfiguration:**user:**hi,i'mtryingtoconfigureanewsystem.canyouhelpme?**systemadministrator:**ofcourse,i'dbehappytoassist.what'stheconfigurationineed",3.885825000004843,4.2e-05,minutasdereuniones
museo,MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3.pdf,HuggingFaceTB/SmolLM-135M-Instruct,3delaquedeladeladeladeladeladesudesude3deladedeladedededededeladededeladededeladeladededededededededeladeladeladelade3dela,4.630545299994992,5e-05,minutasdereuniones
museo,OF MNCR-JA-386-2024 AC donación deshumidificadores MCJ act27 a25.pdf,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisasampledocumentthatoutlinesthekeypointsoftheagreementbetweenthetwoparties:**agreement**thisagreementconstitutesthetermsandconditionsoftheagreementbetweenthepartiestothe[companyname]andthe[companyname]andshallbebindinguponbothparties.,4.410107000003336,4.8e-05,correspondencia
museo,OFI MNCR-DAF-013-2024. Sra. Sofía Irola Rojas. Funciones del puesto.pdf,HuggingFaceTB/SmolLM-135M-Instruct,1de1de2de2delaquedelaquedelaquedelaquedelaquedelaquedelaquelaquelaquedelaquedeladelade50de10de1delaquedelaquede1de,3.8898767000064254,4.2e-05,correspondencia
museo,OFI MNCR-DAF-035-2025. DG. Representantes Comité Gerencial T.I..pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythondefgenerate_document(name,email,password):""""""generateanewdocumentwiththegivenname,email,andpassword.args:name(str):thenameofthe",2.9459757000149693,3.2e-05,correspondencia
museo,OFI MNCR-DAF-040-2024 solicitud criterio legal.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatoutlinestheprocessforsubmittingarequestforinformation(rfi)tothenationalarchivesandrecordsadministration(nara):**requestforinformation(rfi)tothenationalarchivesandrecordsadministration(nara)****date:**march15,2",3.5007307000050787,3.8e-05,correspondencia
museo,OFI MNCR-DAF-AC-005-2024 entrega revistas.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**museonacionaldecostarica**departamentoadministraciónyfinanzas**teléfono:**22115878|**central:**22115700,3.4713828999956604,3.8e-05,correspondencia
museo,OFI MNCR-DAF-AC-006-2024 DAH seguimiento.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatoutlinestheprocessforcreatinganewproductorservice:**document1:creatinganewproductorservice****date:**[insertdate]**purpose:**thisdocumentoutlinestheprocessforcreatinganewproductorservice,includingthestepstobe",3.1121689999999944,3.4e-05,correspondencia
museo,OFI MNCR-DAF-AC-007-2024 Cambio de horario.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**museonacionaldecostarica**departamentoadministraciónyfinanzas**teléfono:**22115878**central:**22115700,4.610236000007717,5e-05,expedientesdetrámiteslaborales
museo,OFI MNCR-DAF-AC-009-2024 bienes.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythonfromdocstringimportdocumentclassdocument:def__init__(self,text):self.text=textdefget_document(text):returndocument(text)",3.081734499981394,3.4e-05,correspondencia
museo,OFI MNCR-DAF-AC-010-2024 deshumidificadores MCJ.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasamplescriptforaconversationbetweenauserandasystemadministratoraboutasystemconfiguration:**user:**hi,i'mtryingtoconfigureanewsystem.canyouhelpme?**systemadministrator:**ofcourse,i'dbehappytohelp.what'sthesystemconfigurationyou",3.210595300013665,3.5e-05,correspondencia
museo,OFI MNCR-DAF-AC-011-2024 trabajo en diciembre.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento****documento****fin_documento****documento****fin_documento****documento****fin_documento**,3.127440899988869,3.4e-05,correspondencia
museo,OFI MNCR-DAF-AC-012-2024 UI Computadora.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento****fin_documento****fin_documento****fin_documento****fin_documento****fin_,3.17158880000352,3.5e-05,correspondencia
museo,OFI MNCR-DAF-AC-013-2024 MCJ acuerdo JA.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatoutlinestheprocessforobtainingajobatthemuseonacionaldecostarica:**jobapplication**dear[jobtitle],iamwritingtoapplyforthe[jobtitle]positionatthe[museonacionaldecostarica]museum.i",3.520944599993527,3.8e-05,correspondencia
museo,OFI MNCR-DAF-AFC-015-2025    Remision de expedientes al Archivo Institucional.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"**fin_documento****asunto:transferenciadocumentalarchivocentral,t02-2025**estimadaseñora:recibiruncordialsaludoygraciasaltrabajoque",3.1681720000051428,3.4e-05,expedientesdetransferenciasdedocumentos
museo,OFI MNCR-DAF-GIRHA-679-2025 Remisión de expedientes - Archivo Central.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento****fin_documento****fin_documento****fin_documento****fin_documento****fin_,2.9629779999959283,3.2e-05,expedientesdetransferenciasdedocumentos
museo,OFI MNCR-DAF-GIRHA-758-2024. Alexia  Fiorella Rojas Calderón.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"the""fin_documento""fileisadocumentthatcontainsinformationaboutthefinancialperformanceofacompany.itisadocumentthatisusedtotrackthefinancialperformanceofacompanyoveraspecificperiodoftime.thefilecontainsinformationaboutthecompany'sfinancialstatements,includingthebalancesheet,",3.081115100008901,3.4e-05,expedientessobrevoluntariado
museo,OFI MNCR-DAF-GIRHA-771-2024. Sofía Irola Rojas. Contrato Teletrabajo.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythonfromdocstringimportdocumentclassdocument:def__init__(self,text):self.text=textdefget_document(text):document=document(text",3.767346499982523,4.1e-05,expedientesdetrámiteslaborales
museo,OFI MNCR-DAF-PI-095-2024  Respuesta a oficio OFI MNCR-DAF-AC-008-2024 - Asignación de bienes -colecciones-.pdf,HuggingFaceTB/SmolLM-135M-Instruct,conconconcon2deconconcon1deconconconconconconconconconconconconconconconcon1decondeconcondeconconconconconconconconconconcondecondeconcondedededecondeconconconconcon,5.6401436000014655,6.1e-05,correspondencia
museo,OFI MNCR-DAH-249-2024 Entrega IF Reporte de Incidente Mapoteca DAH.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**museonacionaldecostarica**antropologíaehistoriaantropologíaehistoriaantropologíaehistoriaantropologíaehistoriaantropologíaehistoriaantropologíaehistoria,4.516658299980918,4.9e-05,informes
museo,OFI MNCR-DG-362-2024 Anexo 1 PSJO-124-2024.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"theprompt""firapárroco""isacommonrequestinthecontextofajobinterview.here'sapossibleresponse:**firapárroco**i'mafreelancewriterandeditor,andi'mexcitedtosharemyexperienceswithyou.asafreelancewriter,",3.7931978999986313,4.1e-05,correspondencia
museo,OFI MNCR-DG-362-2024 _Solicitud de información piezas pasito Iglesia Colonial Orosi.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**ministeriodeculturayjuventud-web:<https://www.mcj.go.cr/>**##códigodelainformación###códigodelainformación###códigodelainformación###c,3.625539299973752,3.9e-05,correspondencia
museo,OFI MNCR-DG-459-2024 deshumificador.pdf,HuggingFaceTB/SmolLM-135M-Instruct,a-caclclse-se-oprenopactualcl,3.207642499997746,3.5e-05,correspondencia
museo,OFI MNCR-DPPC-139-2024 Esculturas Orosí DG.pdf,HuggingFaceTB/SmolLM-135M-Instruct,de.de.de.de.dees.def.deladeesdeesdeladealde.decon.decondecondecondecon.deconse.de.de.deal.deal.decondecondecondecondecondecon,5.799969800020335,6.3e-05,correspondencia
museo,OFI MNCR-JA-286-2024 CISED.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythondefcreate_document(name,age,address):""""""createsanewdocumentwiththegivenname,age,andaddress.args:name(str):thenameofthedocument",2.995908399985637,3.3e-05,correspondencia
museo,OFI_ MNCR-DG-AJ-176-2025 CRITERIO JURIDICO asignación de bienes- colecciones de documentos.pdf,HuggingFaceTB/SmolLM-135M-Instruct,ardequedelaconodequedequedequedequedequedeconolalconconconconoldequedeconimalquedequedequedequedequedequedequedequedequedequedequedequededededequedededede,4.564710000006016,5e-05,correspondencia
museo,OFI_MNCR-DAF-AC-003-2025 RH.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento****documento****documento****documento****documento****documento****documento****documento****documento****documento**,3.428435600013472,3.7e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-005-2025 RH.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**museonacionaldecostarica**###ficu###ficu###ficu###ficu###ficu###ficu###ficu###ficu###ficu,3.060978800000157,3.3e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-006-2025 RH.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**museonacionaldecostarica**departamentoadministraciónyfinanzas**teléfono:**22115878**central:**22115700,2.981437799986452,3.2e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-007-2025 DG IADA.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"este,porla,porla.este,porla,sedesususususuconsu.este,se.este,se,se,su.es,sedesus.es.este.es.estedesu.este.este.",4.450041400006739,4.8e-05,informes
museo,OFI_MNCR-DAF-AC-008-2025 DG papel.pdf,HuggingFaceTB/SmolLM-135M-Instruct,sdesusususufdesususujóndesujóndesudesujóndesususujóndesususususudesu:1dedeunodesuplicodesuesdesu:es:esdesusu,4.081976699992083,4.4e-05,correspondencia
museo,OFI_MNCR-DAF-AC-009-2025 RH.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**museonacionaldecostarica**departamentoadministraciónyfinanzas**teléfono:**22115878**central:**22115700,3.9384566000080654,4.3e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-014-2025 Establecer convenio.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"themuseonacionaldecostarica(mnr)isamuseumlocatedinthecityofsanjosé,whichislocatedinthepacificcoastofcostarica.themuseumisdedicatedtothehistoryandcultureofcostarica,anditisoneofthemostimportantmuseumsinthecountry.themuseumis",2.9819721000094432,3.2e-05,correspondencia
museo,OFI_MNCR-DAF-AC-015-2025 AN deshumidif.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"themuseonacionaldecostarica(mnr)isamuseumlocatedinthecityofsanjosé,costarica.itisoneoftheoldestandmostcomprehensivemuseumsinthecountry,withacollectionofover1.5millionobjects,includingworksofart,artifacts,andhistoricaldocuments.",5.943529699987266,6.5e-05,correspondencia
museo,OFI_MNCR-DAF-AC-016-2025 Inf.pdf,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisasampledocumentthatoutlinesthestepstobetakentoensurethesecurityofthedatastoredinthemuseonacionaldecostaricadatabase:**document1:securitymeasures*****encryption**:themuseonacionaldecost,3.147786199988332,3.4e-05,correspondencia
museo,OFI_MNCR-DAF-AC-017-2025 RH cambio de horario.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**museonacionaldecostarica**departamentoadministraciónyfinanzas**teléfono:**22115878**central:**22115700,4.07732529999339,4.4e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-018-2025 JDAF.pdf,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisasampledocumentthatdemonstratestheuseofthe`museonacionaldecostarica`inapythonscript:```pythonimportosimportredefget_document_from_museocostarica(museocostarica_,3.419263400021009,3.7e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-019-2025 RH.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento****sra.vigen****sra.vigen****sra.vigen****sra.vigen****sra.vigen****s,2.9706501999753527,3.2e-05,expedientesdetrámiteslaborales
museo,OFI_MNCR-DAF-AC-022-2025 AI Anexo 1 prueba.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefdocument_documentation(documentation_file):""""""documentthecontentsofadocument.args:documentation_file(str):thepathto",3.0236801999853924,3.3e-05,correspondencia
museo,OFI_MNCR-DAF-AC-022-2025 AI Anexo 2 MICITT-DGDCFD-OF-000132-2025.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"este,suconsusususuplicado,sususdesugradesusíconsudesudesudesudesususudesudesudesudesudesudesufdesufdesufentedesufdesufdesuvedesu",4.02515620001941,4.4e-05,correspondencia
museo,OFI_MNCR-DAF-AC-022-2025 AI.pdf,HuggingFaceTB/SmolLM-135M-Instruct,aplicaciónaplicaciónaplicaciónaplicaciónaplicaciónaplicaciónaplicaciónaplicaciónaplicaciónaplicaaplicaaaaplicaaaplicaaa,4.17639579999377,4.5e-05,correspondencia
museo,OFI_MNCR-DAF-AC-023-2025 Comision NICSP.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatoutlinestheprocessforobtainingajobatthemuseonacionaldecostarica:**jobapplication**dear[jobtitle],iamwritingtoapplyforthe[jobtitle]positionatthe[museonacionaldecostarica]museum.i",3.096975200023735,3.4e-05,correspondencia
museo,OFI_MNCR-DAF-AC-024-2025 Cuadro JA.pdf,HuggingFaceTB/SmolLM-135M-Instruct,thedocumentisalistofallthedocumentsthathavebeenapprovedbythesecretaryofstatefortheyear2025.,2.1107565999845974,2.3e-05,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-025-2025 CuadroDG.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"tocreateapythonfunctionthattakesalistofdictionariesrepresentingalistofdictionaries,eachrepresentingadocument,andreturnsalistofdictionariesrepresentingthedocument.thefunctionshoulditeratethroughthelistofdocuments,andforeachdocument,itshouldcreateadictionarywiththedocumentasthekeyandthedocumentasthevalue",3.160214100003941,3.4e-05,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-026-2025 CuadroAJ.pdf,HuggingFaceTB/SmolLM-135M-Instruct,**fondo****sra.maríamaríamaría****fondo****subfondo****subfondo****versión****sitioweb**##**museonacionaldecostarica,3.16860970002017,3.5e-05,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-027-2025 CuadroDAF.pdf,HuggingFaceTB/SmolLM-135M-Instruct,"thedocumentodeclasificacióndedocumentosesunaversióndeunarchivodegestióndedocumentos,queseencuentraenelarchivocentraldecostarica.**documentodeclasificacióndedocumentos****documentodecl",3.2618323999922723,3.6e-05,instrumentostécnicosarchivísticos
museo,OFI_MNCR-DAF-AC-028-2025 CuadroRH.pdf,HuggingFaceTB/SmolLM-135M-Instruct,esteactualesesteodesuforden:actualactualporactualporporesteesteporsususususuplicareste,3.2100196999963373,3.5e-05,instrumentostécnicosarchivísticos
