DATASET,DOCUMENT,LLM_NAME,TYPE,REPLY,TIME,COST,GROUND_TRUTH
museo,PRO_ MNCR-DAF-AC-001-2025 Proyecto Archivo Digital.md,HuggingFaceTB/SmolLM-135M-Instruct,local,lacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacomprade,3.2240529999980936,3.5e-05,expedientes de proyectos y programas institucionales
museo,Recomendaciones_atención_material_gráfico_MNCR.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"toimplementthe""atlasforthedocumentary""project,you'llneedtofollowthesesteps:**step1:definetheproject'sgoalsandobjectives***identifytheproject'spurposeandobjectives.*determinethetypeofcontenttobecreated(documentary,film,or",3.137330500001553,3.4e-05,correspondencia
museo,RNMM-034-2025.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thepresidentoftheunitedstates,mr.magdaceciliasandi,hasbeenappointedasthesecretaryoftheunitednationsdepartmentofpeacekeepingoperations.thesecretaryoftheunitednationsdepartmentofpeacekeepingoperationsisresponsibleforoverseeingtheunitednationspeacekeepingoperations,whicharethemosteffectiveandefficientwaytorespond",3.224261800001841,3.5e-05,correspondencia
museo,RNMM-036-2025.md,HuggingFaceTB/SmolLM-135M-Instruct,local,mcs/ag**mcs/ag**mcs/ag**mcs/ag**mcs/ag**mcs/ag**mcs/ag**mcs/ag**mcs/ag**m,3.231668399996124,3.5e-05,correspondencia
museo,Seguimiento EVALUACIÓN DEL DESEMPEÑO SIR 2025.md,HuggingFaceTB/SmolLM-135M-Instruct,local,tresdesususufóndesufdesususufóndesusususufdeoodededetóndeesteestees,3.4337991000065813,3.7e-05,expedientes de trámites laborales
museo,Sofia Irola Rojas.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefget_documentation(documentation_file):""""""getthedocumentationforagivenfile.args:documentation_file(str):thefilepath",3.0569150999945123,3.3e-05,expedientes de trámites laborales
museo,SOL MNCR-DAF-11DIC2024 Transporte AC.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"lafísicadelauniversidaddesanjuan,sanjuan,puertorico,sepresentaenundocumentodetradicionesydetradicionesdelauniversidaddesanjuan,sanjuan,puertorico,conrespectoalafísicadelauniversidaddesan",3.7227869000053033,4.1e-05,expedientes de trámites laborales
museo,SOL MNCR-DAF-21NOV2024 Traslado de Bienes- Deshumidificador.md,HuggingFaceTB/SmolLM-135M-Instruct,local,**firmadelfuncionarioquerecibe**josealbertofirmadodigitalmenteporjosealbertofirmadodigitalmente.**recibidounidadderegistroycontroldebienes**karolarcefirmadodigitalmentepor,3.111015800008317,3.4e-05,expedientes de trámites laborales
museo,SOL MNCR-DAF-22NOV2024 Traslado de Bienes.md,HuggingFaceTB/SmolLM-135M-Instruct,local,esoesesoesesesesoodesuooesteo4aes,3.3618000999995274,3.7e-05,expedientes de trámites laborales
museo,SOL MNCR-DAF-AC-17Y18SET2024 Capacitación SIR.md,HuggingFaceTB/SmolLM-135M-Instruct,local,**lacompuestodelacompiladoporlasufieradelasufiadelasuferaqueseuobjetivodesufresodesufíalasufíasufíaacontinuarla,3.272503799991682,3.6e-05,expedientes de trámites laborales
museo,SOL MNCR-DAF-AC-19SET2024 Capacitación SIR.md,HuggingFaceTB/SmolLM-135M-Instruct,local,**fin_documentodeldatosdelainformacionconsignadoareisdejuego****fin_documentodeldatosdelainformaciónajuego****fin_d,3.319644499992137,3.6e-05,expedientes de trámites laborales
museo,Solicitud vacaciones Sofia Irola 26-07.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampletextthatdemonstratestheuseofthe`format`functioninpython:```pythondefformat_image(image_path):""""""formatsanimagepathintoastringwiththeformat""file:image"".""""""returnf""{image_path}({image",3.082447399996454,3.4e-05,expedientes de trámites laborales
museo,SOL_ MNCR-DAF-AC-003-2025_Traslado CPU.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampletextthatdemonstratestheuseofthe`if`statementinpython:```pythondefcheck_bienesis(bienesis):ifbienesis==""c""orbienesis==""c""orbienesis==""c""orbienesis",3.1874896999943303,3.5e-05,solicitudes administrativas
museo,SOL_ MNCR-DAF-AC-006-2025_transporte.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefdocument_documentation(documentation_file):""""""documentthecontentsofadocument.args:documentation_file(str):thepathto",3.137010199992801,3.4e-05,solicitudes administrativas
museo,SOL_ MNCR-DAF-AC-007-2025_transporte.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefdocument_documentation(documentation_file):""""""documentthecontentsofadocument.args:documentation_file(str):thepathto",3.0853413000004366,3.4e-05,solicitudes administrativas
museo,SOL_ MNCR-DAF-AC-008-2025_transporte.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefdocumentation(docstring):""""""documentafunctionormethodinapythonfunction.args:docstring(str):astringcontainingthedocstringof",3.161444800003665,3.4e-05,solicitudes administrativas
museo,SOL_ MNCR-DAF-AC-009-2025_transporte.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatincludestheinformationyourequested:**document1:theimportanceoftransportation*****date:**march15,2025***location:**sanjuan,puertorico***purpose:**toprovideinformationabouttheimportanceoftransportation",3.0980035999964457,3.4e-05,solicitudes administrativas
museo,SOL_ MNCR-DAF-AC-010-2025_transporte.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefdocument_documentation(documentation_file):""""""documentthecontentsofadocument.args:documentation_file(str):thepathto",3.100315900010173,3.4e-05,solicitudes administrativas
museo,SOL_ MNCR-DAF-AC-011-2025_transporte.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatincludestheinformationaboutthedocument,thedocument'spurpose,andthedocument'scontents.",1.3613124999974389,1.5e-05,solicitudes administrativas
museo,SOL_ MNCR-DAF-AC-012-2025_transporte.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythonfromdocstringimportdocumentclassperson:def__init__(self,name,age):self.name=nameself.age=agedefperson_by_",3.076562699992792,3.4e-05,expedientes de trámites laborales | solicitudes administrativas
museo,SOL_ MNCR-DAF-AC-012-2025_transporte_1.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatincludestheinformationyourequested:**document1:theimportanceoftransportation*****date:**march15,2025***location:**officebuilding,123mainst,newyork,ny100",3.101315300009446,3.4e-05,expedientes de trámites laborales | solicitudes administrativas
museo,SOL_ MNCR-DAF-AC-014-2025_transporte DAF-AC.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefdocument_documentation(documentation_file):""""""documentthedocumentationofapythonfunction.args:documentation_file(str):thepath",3.077088799997,3.4e-05,solicitudes administrativas
museo,SOL_ MNCR-DAF-AC-015-2025_transporte teatro.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefdocument_documentation(documentation_file):""""""documentthecontentsofadocument.args:documentation_file(str):thepathto",3.1356278999883216,3.4e-05,solicitudes administrativas
museo,SOL_ MNCR-DAF-AC-016-2025_requisicion.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythonfromdocstringimportdocumentclassfolder:def__init__(self,name):self.name=namedef__str__(self):returnf""folder{self",3.164879000003566,3.4e-05,solicitudes administrativas
museo,SOL_ MNCR-DAF-AC-017-2025_transporte.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefdocument_documentation(documentation_file):""""""documentthecontentsofadocument.args:documentation_file(str):thepathto",3.164084300005925,3.4e-05,solicitudes administrativas
museo,SOL_ MNCR-DAF-PI-007-2025_ENTREGA DESHUMIFICADORES.md,HuggingFaceTB/SmolLM-135M-Instruct,local,**firmadelencargadodebienes****nombreyfirmadelfuncionarioquerecibe**originalcontroldeactivosc.c.expedientepersonalydigital**fechadecomunicación****f,3.105413700002828,3.4e-05,solicitudes administrativas
museo,SOL_MNCR-DAF-AC-001-2025 adelanto viaticos SIR.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```#documentclassmydocument:def__init__(self,title,content):self.title=titleself.content=contentmy_document=mydocument(""helloworld!"",",3.144322699998156,3.4e-05,expedientes de trámites laborales
museo,SOL_MNCR-DAF-AC-002-2025 liquidacion viaticos SIR.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasamplepythonfunctionthatimplementsthe`get_fitness`function:```pythondefget_fitness(fitness_function,fitness_data):""""""returnsthefitnessofafitnessfunctiongivenafitnessdata.args:fitness_function(function):the",3.23602719999326,3.5e-05,expedientes de trámites laborales
museo,SOL_MNCR-DAF-AC-003-2025 traslado CPU.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampletextthatdemonstratestheuseofthe`f`keywordinpython:```pythondefcalculate_cost(cost_per_unit,cost_per_unit_per_unit):""""""calculatethecostofaproductbasedonthecostperunitandunitperunit.",3.225789600008284,3.5e-05,expedientes de trámites laborales
museo,SOL_MNCR-DAF-AC-004-2025 traslado equipos UI.md,HuggingFaceTB/SmolLM-135M-Instruct,local,thefollowingisasampletextthatdemonstratestheuseofthe`firma`apitoretrieveinformationaboutbienesasignados:**firma****firma**firmafirmafirmafirma,3.317645100003574,3.6e-05,expedientes de trámites laborales
museo,SOL_MNCR-DAF-AC-005-2025 salida de activos.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thedocument""notadelainformatióndelainformación""isadocumentthatprovidesinformationontheimportanceofinformationliteracyinthedigitalage.thedocumentiswrittenbyaprofessionalinthefieldofinformationliteracyandisintendedtoeducateandinformindividualsabouttheimportanceofinformationliteracyinthedigitalage",3.219704700008151,3.5e-05,expedientes de trámites laborales
museo,SOL_MNCR-DAF-AC-013-2025 grabadora UI.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe""f""inthe""f""inthe""f""inthe""f""inthe""f""inthe""f""inthe""f""inthe""f""inthe""f""inthe""f""inthe""f",3.3780055999959586,3.7e-05,expedientes de trámites laborales
museo,SOL_MNCR-DG-UI-118-2025 ACTIVOS A ARCHIVO CENTRAL.md,HuggingFaceTB/SmolLM-135M-Instruct,local,ahoraquesepuedeaquesepuedealaquesepuedealaquesepuedeaquesepuedeaquesepuedeaquesepuedeaquesepuedeaquesepuedeaquesepuedea,3.739424899991718,4.1e-05,expedientes de trámites laborales
museo,SOL_MNCR-UI-045-2025 Dell Optiplex 3060 Archivo.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythonfrom.importdocumentclassbook:def__init__(self,title,author,publication_date):self.title=titleself.author=authorself.publication",3.4140748999925563,3.7e-05,expedientes de trámites laborales
museo,SOL_MNCR-UI-079-2025 WebCam Archivo Central.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampletextthatdemonstratestheuseofthe`format`functioninpython:```pythondefformat_bienesis(bienesis):returnf""bienesis:{bienesis}""defformat_bienesis_with_error(bienesis",3.202134900013334,3.5e-05,expedientes de trámites laborales
museo,Taller Pittier Memoria del Mundo VF 6NOV.md,HuggingFaceTB/SmolLM-135M-Instruct,local,**documentodelamemoriadelmundo****documentodelamemoriadelmundo****documentodelamemoriadelmundo****documentodelamemoriadelmundo****documentodelamemoriadelmundo**,3.2854131999920355,3.6e-05,expedientes de proyectos y programas institucionales
museo,Traslado de activos Jerry González a Sofía Irola.md,HuggingFaceTB/SmolLM-135M-Instruct,local,thefirmafirmafirmafirmafirmafirmafirmafirmafirmafirmafirmafirmafirmafirmafirmafirmafirmafirmafirmafirmafirma,3.133414299998549,3.4e-05,expedientes de trámites laborales
museo,VACACIONES-Sofia Irola-01JUL2025.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefget_documentation(title,description):""""""returnsthedocumentationforthegiventitleanddescription.args:title(str):thetitleofthe",3.758449699991616,4.1e-05,expedientes de trámites laborales
museo,VACACIONES-Sofia Irola-09SET2024.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"hereisthepythoncodeforthe`generate_documentation`function:```pythonimportredefgenerate_documentation(documentation):""""""generatedocumentationforagivendocument.args:documentation(str):thedocumenttogeneratedocumentationfor.returns:str:",3.080926599999657,3.4e-05,expedientes de trámites laborales
museo,VACACIONES-Sofia Irola-21-22OCT2025.md,HuggingFaceTB/SmolLM-135M-Instruct,local,thefollowingisasampledocumentthatoutlinestheprocessforobtainingarefundofarefundofarefundofarefundofarefundofarefundofarefundofarefundofarefundofarefundofarefundofarefundofarefundofarefundofarefundofarefundofarefundofa,3.476275499997428,3.8e-05,expedientes de trámites laborales
museo,VACACIONES-Sofia Irola-25-27AGO2025.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefget_documentation(title,description):""""""returnsthedocumentationforthegiventitleanddescription.args:title(str):thetitleofthe",3.167408699999214,3.4e-05,expedientes de trámites laborales
museo,VACACIONES-Sofia Irola-27NOV al 02DIC2024.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thefollowingisasampletextthatdemonstratestheuseofthe`format`functioninpython:```pythondefformat_image(image_path):""""""formatsanimagepathintoastringwiththeformat""file:image"".""""""returnf""{image_path}({image",3.2122197999997297,3.5e-05,expedientes de trámites laborales
jurídico,Dictamen OJ-1039-2021.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"toextracttheinformationaboutthepersonwhohasbeenaccusedofthecrime,wecanusethe`json`moduleinpython.the`json`moduleprovidesaconvenientwaytoparseandmanipulatejsondata.hereisthecodetoextracttheinformationaboutthepersonwhohasbeenaccusedofthecrime:",3.5780135999957565,3.9e-05,consultoría
jurídico,Dictamen OJ-1041-2023.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"enlasesión.**estaasesoríaconlarespuestadelapuntoanterior,yconsiderandoqueenlassesionesseanalizandiferentespuntos,¿esposiblefacilitarlesoloeltractodelagrab",3.4673406000074465,3.8e-05,consultoría
jurídico,Dictamen OJ-1069-2023.md,HuggingFaceTB/SmolLM-135M-Instruct,local,laadministración<https://www.cis.es/en/administración>##estudiantesdelauniversidaddecostaricaestapuedeserunacompuestadeestudiantesdelauniversidaddecostarica.,3.5599592000071425,3.9e-05,consultoría
jurídico,Dictamen OJ-1092-2022.md,HuggingFaceTB/SmolLM-135M-Instruct,local,fbmfbmfbmfbmfbmfbmfbmfbmfbmfbmfbmfbmfbmfbmfbmfbm,3.213741299987305,3.5e-05,consultoría
jurídico,Dictamen OJ-1100-2023.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"lanecesidaddequesepuedeserunainformacióndelainformacióndelaescueladelauniversidaddecostarica.porotrodispositivo,sepuedeserunainformacióndelaescueladelauniversidaddecostarica.por",3.417300500004785,3.7e-05,consultoría
jurídico,Dictamen OJ-1124-2021.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"ahorabien,¡hola!**dictamenoj-1124-2021**ahorabienvenido,¡hola!**dictamenoj-1124-1700****dict",3.265005199995357,3.6e-05,consultoría
jurídico,Dictamen OJ-15-2026.md,HuggingFaceTB/SmolLM-135M-Instruct,local,estadisposiciónnoestáenladisposicióndeladisposicióndeladisposicióndelapropiadeladisposicióndeladisposicióndeladisposicióndeladisposicióndeladisposicióndeladisposicióndeladisposicióndela,3.275453499998548,3.6e-05,consultoría
jurídico,Dictamen OJ-518-2021.md,HuggingFaceTB/SmolLM-135M-Instruct,local,thefmb(fiscalmanagementbureau)isafinancialinstitutionthatprovidesfinancialservicestoindividualsandbusinessesintheunitedstates.itisanon-profitorganizationthatisdedicatedtopromotingfinancialliteracyandprovidingguidanceonpersonalfinanceandinvesting.thefmbisresponsibleforprovidingfinancialservicestoindividualsandbusinesses,3.3471248999994714,3.6e-05,consultoría
jurídico,Dictamen OJ-586-2023.md,HuggingFaceTB/SmolLM-135M-Instruct,local,**dictamenoj-586-2023**página3**dictamenoj-586-2023**página3**dictamenoj-586-2023**pág,3.328806199991959,3.6e-05,consultoría
jurídico,Dictamen OJ-642-2022.md,HuggingFaceTB/SmolLM-135M-Instruct,local,**dictamenoj-642-2022****dictamenoj-642-2022****dictamenoj-642-2022****dictamenoj-642-202,3.247493800008669,3.5e-05,consultoría
jurídico,Dictamen OJ-917-2023.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"ahorabien,entonces,sehadesarrolladounapropiedaddelaquesedesarqueado.**[porque,nosepuedetenerunapuedetenerunapuedetenerunapuedetenerunap",3.2852987999940524,3.6e-05,consultoría
jurídico,Dictamen OJ-992-2023.md,HuggingFaceTB/SmolLM-135M-Instruct,local,laencuentralaencuentradelaconvencióncolectivadetrabajodelaseguridaddelaregióndelacomunicación.**estaencuentralaencuentradelaconvencióncolectivade,3.3843439999909606,3.7e-05,consultoría
jurídico,Opinión Jurídica OJ-211-2024.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"ahoraquesehadesarrollado,sepresentaunapuedohacerquesedesarqueado.acontinuar,sepuededesarrollarunapuededesarrollarunapuededesarrollarunapuededespués",4.3961304999975255,4.8e-05,consultoría
jurídico,Opinión Jurídica OJ-26-2026.md,HuggingFaceTB/SmolLM-135M-Instruct,local,lalineadedocenciadelauniversidaddecostaricasehaencontradoconlapropiedaddelalineadedocenciadelauniversidaddecostarica.**lalineadedocenciadecostarica****lalineadedocenciadecostarica,3.334213299996918,3.6e-05,consultoría
jurídico,Opinión Jurídica OJ-510-2025.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"the""fin_documento""isadocumentthatcontainsinformationaboutthe""fin_documento""project.itisadocumentthatcontainsinformationaboutthe""fin_documento""project,whichisaprojectthataimstoimprovethequalityoflife",3.0986725999973714,3.4e-05,consultoría
jurídico,Opinión Jurídica OJ-99-2024.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"toimplementthepermisoscongo,youcanfollowthesesteps:1.definethepermisos:createadictionarytostorethepermisos.2.definethepermisos:definethepermisos,includingthepermisos,thepermisos,andthepermis",3.277636099999654,3.6e-05,consultoría
archivo,75-INFORME ARCHIVO NACIONAL.md,google/gemma-4-E2B-it,local,informes,9.883977599994978,0.000308,correspondencia
archivo,Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,google/gemma-4-E2B-it,local,actasdeeliminacióndedocumentos,18.67410970001947,0.000581,actas de eliminación de documentos
archivo,CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,google/gemma-4-E2B-it,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,12.810925400000997,0.000399,correspondencia
archivo,CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,google/gemma-4-E2B-it,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,6.312591499998234,0.000196,correspondencia
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,google/gemma-4-E2B-it,local,informes,26.337551300006453,0.000819,circulares
archivo,DGAN-CD-020-2023 acuerdo 9.md,google/gemma-4-E2B-it,local,minutasdereuniones,10.119613600021694,0.000315,correspondencia
archivo,DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,google/gemma-4-E2B-it,local,circulares,0.5630944999866188,1.8e-05,correspondencia
archivo,DGAN-DAF-AC-022-2022 CAE.md,google/gemma-4-E2B-it,local,informes,0.6373193000035826,2e-05,correspondencia
archivo,DGAN-DAF-AC-1136-2021 Acceso DG.md,google/gemma-4-E2B-it,local,tablasdecontroldeacceso,1.3032264999928884,4.1e-05,correspondencia
archivo,DGAN-DAH-028-2023 Recepción transferencia DGAN.md,google/gemma-4-E2B-it,local,'expedientesdetransferenciasdedocumentos',1.1955182000237985,3.7e-05,expedientes de transferencias de documentos
archivo,DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,google/gemma-4-E2B-it,local,correspondencia,0.3966472999891266,1.2e-05,correspondencia
archivo,II semestre 2022 DSAE y Archivo Central-firmado-sellado.md,google/gemma-4-E2B-it,local,informes,0.8068505999981426,2.5e-05,informes técnicos
archivo,INFORME DGAN-DAF-AC-020-2022 Comisiones Institucionales.md,google/gemma-4-E2B-it,local,informes,0.7888542000146117,2.5e-05,informes técnicos
archivo,INFORME DGAN-DAF-AC-024-2022 Ejecutivo IV Trim.md,google/gemma-4-E2B-it,local,informes,0.671352500008652,2.1e-05,informes de labores
archivo,INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,google/gemma-4-E2B-it,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,2.464102300000377,7.7e-05,informes de participación en comisión interinstitucional de encargados de archivos públicos
archivo,MINUTA DGAN-DAF-AC-002-2022.md,google/gemma-4-E2B-it,local,minutasdereuniones,0.9996436999936122,3.1e-05,minutas de reuniones
archivo,75-INFORME ARCHIVO NACIONAL.md,google/gemma-2b-it,local,**seriesdocumental:**informesdegestiónderesiduos**nombredeldocumento:**informedelmanejointegraldelosresiduosgeneradosporladirecciónnacionaldelarchivonacional**descripcióndeldocumento:**elinformeproporcionaunresumendelmanejointegraldelosresiduosgeneradosporladirecciónnacionaldelarchivonacionalduranteelmesdefebrerodel,2.602442999981577,2.8e-05,correspondencia
archivo,Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,google/gemma-2b-it,local,"**seriesdocumental:**informes**descripción:**eldocumentocontieneinformesdediferentesaños,quenosonseriedocumentalespermitidas.",1.3339510000078008,1.5e-05,actas de eliminación de documentos
archivo,CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,google/gemma-2b-it,local,"laseriedocumentalestápermitidacomo**""informestécnicos""**.",0.6779685000074096,7e-06,correspondencia
archivo,CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,google/gemma-2b-it,local,"laseriedocumentalpertenecealgrupo**""informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos""**.",1.0109832999878563,1.1e-05,correspondencia
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,google/gemma-2b-it,local,"**circulares**eldocumentopertenecealaseriedocumental""circulares"",yaquedescribeunprocedimientoparalapresentacióndeinformes.",1.289811399998143,1.4e-05,circulares
archivo,DGAN-CD-020-2023 acuerdo 9.md,google/gemma-2b-it,local,**seriesdocumental:**informes**descripcióndeldocumento:**eldocumentocontieneuninformedelaboressobrelaparticipaciónvirtualdelaseñorasofiairolarojasenlacomisióndedescripción.,1.415696800017031,1.5e-05,correspondencia
archivo,DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,google/gemma-2b-it,local,"**seriesdocumental:informes**eldocumentopertenecealaseriedocumental""informes"",queestápermitida.",1.2295699999958742,1.3e-05,correspondencia
archivo,DGAN-DAF-AC-022-2022 CAE.md,google/gemma-2b-it,local,**seriesdocumental:**informes**nombredeldocumento:**archivodegestióndelacomisión,0.868250600004103,9e-06,correspondencia
archivo,DGAN-DAF-AC-1136-2021 Acceso DG.md,google/gemma-2b-it,local,"**seriesdocumentalespermitidas:**informes,minutasdereuniones,expedientesdetrámitesadministrativos,controles,expedientesdetransferenciasdedocumentos,informestécnicos,expedientesdeproyectosyprogramasinstitucionales,actasdeeliminacióndedocumentos,expedientesdetablasdecontroldeacceso",2.6270606000034604,2.9e-05,correspondencia
archivo,DGAN-DAH-028-2023 Recepción transferencia DGAN.md,google/gemma-2b-it,local,**seriesdocumental:**informes**descripcióndeldocumento:**eldocumentocontieneinformaciónsobrelarecepcióndeunatransferenciade121unidadesdocumentalesconfechasentre1988y2002.,1.831841899984284,2e-05,expedientes de transferencias de documentos
archivo,DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,google/gemma-2b-it,local,laseriedocumentalpermitidaes:**informes**.eldocumentodescribeunasolicituddehorarioescalonadoparaunperíodode3díaseneldepartamentoadministrativofinanciero.,1.3842071999970358,1.5e-05,correspondencia
archivo,II semestre 2022 DSAE y Archivo Central-firmado-sellado.md,google/gemma-2b-it,local,**seriedocumental:**informes**descripción:**eldocumentocontieneinformaciónsobrelosnivelesdetemperaturayhumedadrelativaenelarchivocentralyelarchivodegestióndeldepartamentoserviciosarchivísticosexternos.,1.720482000004267,1.9e-05,informes técnicos
archivo,INFORME DGAN-DAF-AC-020-2022 Comisiones Institucionales.md,google/gemma-2b-it,local,"**seriedocumental:informes**eldocumentopertenecealaseriedocumental""informes"",queserefierealosdocumentosquedescribenlostrabajosrealizadosporlascomisionesinstitucionales.",1.8609183999942616,2e-05,informes técnicos
archivo,INFORME DGAN-DAF-AC-024-2022 Ejecutivo IV Trim.md,google/gemma-2b-it,local,**informeejecutivosobreelavanceenelcumplimientodelplandetrabajo2022****descripcióndelameta:**elinformeejecutivopresentaunavancedel50%omenosdelaprogramacióndeactividadesdelplananualdetrabajo2022para,2.557377399993129,2.8e-05,informes de labores
archivo,INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,google/gemma-2b-it,local,**seriedocumental:gestióndocumentaldelaciap**estaseriedocumentalpertenecealámbitodelas**seriesdocumentalespermitidas**porlaciap.,2.080939400009811,2.3e-05,informes de participación en comisión interinstitucional de encargados de archivos públicos
archivo,MINUTA DGAN-DAF-AC-002-2022.md,google/gemma-2b-it,local,"**seriesdocumentalespermitidas:**informes,minutosdereuniones,expedientesdetrámitesadministrativos,controles,informestécnicos,expedientesdeproyectosyprogramasinstitucionales,actasdeeliminacióndedocumentos.",2.1856699000054505,2.4e-05,minutas de reuniones
archivo,75-INFORME ARCHIVO NACIONAL.md,Qwen/Qwen3.5-2B,local,informes,2.675645599985728,2.9e-05,correspondencia
archivo,Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,Qwen/Qwen3.5-2B,local,informes,1.2254640999890398,1.3e-05,actas de eliminación de documentos
archivo,CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,Qwen/Qwen3.5-2B,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,1.7856929999834392,1.9e-05,correspondencia
archivo,CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,Qwen/Qwen3.5-2B,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,1.919807800004492,2.1e-05,correspondencia
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,Qwen/Qwen3.5-2B,local,informes,1.189363699988462,1.3e-05,circulares
archivo,DGAN-CD-020-2023 acuerdo 9.md,Qwen/Qwen3.5-2B,local,informes,0.9828275999752804,1.1e-05,correspondencia
