DATASET,DOCUMENT,LLM_NAME,RESPONSE,TIME,CHARS_PROCESSED
museo,datasets_md\museo\OFI_MNCR-DAF-AC-019-2025 RH.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""memorandos"",""informesdelabores"",""informesdeinspección"",",1.9861639000009743,1169
museo,datasets_md\museo\OFI_MNCR-DAF-AC-020-2025 AJ convenio.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodelaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3",1.9908241999946767,2462
museo,datasets_md\museo\OFI_MNCR-DAF-AC-020-2025 anexo 1.md,Qwen/Qwen1.5-0.5B,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.-nousecom,2.010258800000884,5000
museo,datasets_md\museo\OFI_MNCR-DAF-AC-020-2025 anexo 2.md,Qwen/Qwen1.5-0.5B,"paraclasificareldocumentoenunaseriedocumental,primerodebemosidentificarlascategoríasquesepuedenincluireneldocumento.enestecaso,sepuedeincluirunaseriedocumentalde""correspondencia"",""circulares"",""memorandos"",""informesdelabor"",""inform",1.9888553999917349,218
museo,datasets_md\museo\OFI_MNCR-DAF-AC-021-2025 JA.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodelaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3",2.0471264999941923,5000
museo,datasets_md\museo\OFI_MNCR-DAF-AC-022-2025 AI Anexo 1 prueba.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeninglésesundocumentodeserviciodetransportequeseencargadetransportarcarneinstitucionalenelmomentodelserviciodetransporte.larespuestadebecoincidir",1.9790400999918347,1462
museo,datasets_md\museo\OFI_MNCR-DAF-AC-022-2025 AI Anexo 2 MICITT-DGDCFD-OF-000132-2025.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,megustaríaproporcionarinformacióndetalladasobrelapolíticadeformatosoficialesdelosdocumentoselectrónicosfirmadosdigitalmenteylapolíticadeselladodetiempoyelfuncionamientodelsistemagaudi.1.políticadeformatos",2.005778300008388,5000
museo,datasets_md\museo\OFI_MNCR-DAF-AC-022-2025 AI.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestadetalladaydetalladaparaeldocumentoenformatopdf:1.esnecesarioqueeldocumentoseencargadeserunseriedocumentalpermitida,como""correspondencia"",""circulares"",""memorandos"",""inform",2.027990300004604,4867
museo,datasets_md\museo\OFI_MNCR-DAF-AC-023-2025 Comision NICSP.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalasolicituddecriteriotécnicodelacomisióninstitucionaldelasnicspparaelarchivodedocumentación""correspondencia"".ladocumentación""correspondencia""esunaseriedocumentalquesepresentaenlapágina""1",2.031017500004964,3108
museo,datasets_md\museo\OFI_MNCR-DAF-AC-024-2025 Cuadro JA.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,megustaríaproporcionarunarespuestadetalladayprecisaparaeldocumentoeninglés.eldocumentoeninglésesuncuadrodeclasificacióndedocumentosquesepresentaparalajuntaadministrativadecostarica.elcuadrodeclasificaciónconsisteenuninstrument",2.025658400001703,2814
museo,datasets_md\museo\OFI_MNCR-DAF-AC-025-2025 CuadroDG.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,megustaríaproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""circulares"",""memorandos"",""informesdelabores"",""",2.018052200000966,4160
museo,datasets_md\museo\OFI_MNCR-DAF-AC-026-2025 CuadroAJ.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodelaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3",1.9988694999919967,4189
museo,datasets_md\museo\OFI_MNCR-DAF-AC-027-2025 CuadroDAF.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodelaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3",2.02173049999692,2853
museo,datasets_md\museo\OFI_MNCR-DAF-AC-028-2025 CuadroRH.md,Qwen/Qwen1.5-0.5B,"clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.seriesdocumentalespermitidas:['correspondencia','circulares','memorandos','informesdelabores','informesdeinspección','informesdelíndicededesarrolloarchivístico','min",2.007791099997121,5000
museo,datasets_md\museo\OFI_MNCR-DAF-AC-029-2025 CuadroSG.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""correspondencia"",""circulares"",""memorandos"",""informesdelabores"",""informesdetécnicosproduc",1.989103799991426,3752
museo,datasets_md\museo\OFI_MNCR-DAF-AC-030-2025 CuadroDPPC.md,Qwen/Qwen1.5-0.5B,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.-nousecom,2.0191235999955097,4305
museo,datasets_md\museo\OFI_MNCR-DAF-AC-031-2025 CuadroDAH.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,megustaríacumplirconlassiguientesreglasobligatoriasdesalida:1.devuelvaelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3.nouse",2.01867140000104,4028
museo,datasets_md\museo\OFI_MNCR-DAF-AC-032-2025 CuadroDHN.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedodecirtequelasiguientedocumentaciónesunaseriedocumentalpermitida:1.devuelvaelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3.nouse",2.07362359999388,3566
museo,datasets_md\museo\OFI_MNCR-DAF-AC-033-2025 CuadroDPM.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,megustaríacumplirlasreglasobligatoriasdesalidayproporcionarunarespuestaúnicamentedeformaevidentedocumental.eldocumentodebeincluirelnombreexactodeunaseriedocumentalylarespuestadebecoincidircarácterporcarácterconunaopción",2.0426570999989053,3898
museo,datasets_md\museo\OFI_MNCR-DAF-AC-034-2025 RH.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""reglasobligatoriasdesalida""ysepuedeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácter",1.998636999996961,1669
museo,datasets_md\museo\OFI_MNCR-DAH-214-2025 avance en inventario de mapas.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""circulares"",""memorandos"",""informesdelaboratorio"",""informestéc",2.052174799988279,4691
museo,datasets_md\museo\OFI_MNCR-DG-030-2025 _envio transferencia T01-2025.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""correspondencia"",""circulares"",""memorandos"",""informesdelabor"",""informesdeinspección"",""inform",2.0486220000020694,1054
museo,datasets_md\museo\OFI_MNCR-DG-031-2025_salida cajas.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""correspondencia"",queesunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermit",2.219777499994961,1277
museo,datasets_md\museo\OFI_MNCR-DG-036-2025_Colección_Henry_Pitter.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalasolicituddeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodelaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3.",1.991601100002299,3676
museo,datasets_md\museo\OFI_MNCR-DG-222-2025 carta recomendación Sofía Irola.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedodecirtequelaseriedocumentalpermitidaes""correspondencia"",""circulares"",""memorandos"",""informesdelabor"",""informesdeinspección"",""informesdelíndicededesarrolloarchivístico"",""minutasdereun",2.0108464999939315,2228
museo,datasets_md\museo\OFI_MNCR-DG-314-2025_uso vehículo Institucional.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""memorandos"",""informesdelaboratorio"",""informestécnicosproducidos"",",1.9966767000005348,1386
museo,datasets_md\museo\OFI_MNCR-DPM-180-2025.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedodecirtequelarespuestadebeincluirelnombreexactodelaseriedocumental,laopcióndeseriesdocumentalespermitida,laopcióndeseriesdocumentalespermitidas,ylaopcióndeseriesdocumentalespermitidas.además,esimportantequelarespuestanouse",1.962096699993708,1191
museo,datasets_md\museo\OFI_MNCR-JA-117-2025 DG Resguardo de archivos del MNCR Act 07 Ac 09-firmado.md,Qwen/Qwen1.5-0.5B,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcaráctercon,1.96532250000746,2387
museo,datasets_md\museo\OFI_MNCR-JA-311-2025 convenio medio ambiente reciclaje.md,Qwen/Qwen1.5-0.5B,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcaráctercon,1.9856515999999829,4340
museo,datasets_md\museo\Planificación EVALUACIÓN DEL DESEMPEÑO SIR 2025.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.aquíhayunaposiblerespuesta:1.devuelvaelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopciónde",2.019702999998117,5000
museo,datasets_md\museo\PRO_ MNCR-DAF-AC-001-2025 Proyecto Archivo Digital.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",queesunaseriedocumentalqueincluyeunadocumentacióndelacorrespondenciaentreunclienteyunaempresa",1.9787370999983973,5000
museo,datasets_md\museo\Recomendaciones_atención_material_gráfico_MNCR.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreelformatodelaseriedocumentalpermitida.laseriedocumentalpermitidaesunaseriedocumentalqueincluyeundocumentodereferencia,unaseriedocumentalqueincluyeundocumentodereferencia,unaseriedocumentalqueincl",1.9882090000028256,2816
museo,datasets_md\museo\RNMM-034-2025.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""reglasobligatoriasdesalida""ysepuedeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácter",1.9910185000044287,2882
museo,datasets_md\museo\RNMM-036-2025.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""reglasobligatoriasdesalida""ysepuedeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácter",1.960204599992721,3154
museo,datasets_md\museo\Seguimiento EVALUACIÓN DEL DESEMPEÑO SIR 2025.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.aquíhayunaposiblerespuesta:larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.enestecaso,larespuestadebeincluirlassiguientes",1.995118199993157,5000
museo,datasets_md\museo\Sofia Irola Rojas.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoclasificarelsiguientedocumentoenunaseriedocumentalpermitida:seriesdocumentalespermitidas:correspondencia,circulares,memorandos,informesdelabores,informesdetécnicosproducidos,informesdeinspección,informes",1.955122500003199,321
museo,datasets_md\museo\SOL MNCR-DAF-11DIC2024 Transporte AC.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""memorandos"",""informesdelaboratorio"",""informesdetrabajo"",""informes",1.9719478999904825,1232
museo,datasets_md\museo\SOL MNCR-DAF-21NOV2024 Traslado de Bienes- Deshumidificador.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodelaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3",1.989567900003749,2191
museo,datasets_md\museo\SOL MNCR-DAF-22NOV2024 Traslado de Bienes.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarepresentacióngráficaúnicamentedelainformaciónproporcionada.aquíestálarepresentacióngráfica:![representacióngráfica](https://i.imgur.com/46j866j.png)enestarepresentación,se",2.0001513000024715,4115
museo,datasets_md\museo\SOL MNCR-DAF-AC-17Y18SET2024 Capacitación SIR.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,debecumplirconlassiguientesreglasyobligaciones:1.devuelvaelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3.nousecomillas.4",1.980475700009265,5000
museo,datasets_md\museo\SOL MNCR-DAF-AC-19SET2024 Capacitación SIR.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""ministeriodeculturayjuventud-gestióninstitucionalderecursoshumanos"".laseriedocumentalpermitidaes""",1.979472699997132,3983
museo,datasets_md\museo\Solicitud vacaciones Sofia Irola 26-07.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.larespuestadebeincluirelnombreexactodelaseriedocumental,lafecha",1.9636533000011696,850
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-003-2025_Traslado CPU.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""reglasobligatoriasdesalida""ysetratadeladocumentaciónquedebeserentregadaporunresponsabledelosbienesasignadosa",1.9648784999881173,3229
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-006-2025_transporte.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,megustaríaproporcionarunarespuestadetalladayprecisaparaeldocumentodado.eldocumentoseencuentraenunaseriedocumentalpermitida,ysedebecumplirlasreglasobligatoriasdesalida.larespuestadebecoincidircarácterporcarácterconunaopción",1.9568397999973968,1925
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-007-2025_transporte.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""sol_mncr-daf-ac-007-2025solicituddeser",1.97730589999992,1785
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-008-2025_transporte.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""sol_mncr-daf-ac-008-2025solicituddeser",1.9515650999965144,1766
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-009-2025_transporte.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""sol_mncr-daf-ac-009-2025solicituddeser",1.966919500002405,1753
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-010-2025_transporte.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""sol_mncr-daf-ac-010-2025solicituddeser",1.955310000004829,1784
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-011-2025_transporte.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,megustaríaseguirlassiguientesreglasyseguirlassiguientesetiquetas:-devuelvaelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.-nousecomillas.-",1.9524840999947628,1887
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-012-2025_transporte.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""sol_mncr-daf-ac-012-2025solicituddeser",1.94971909999731,1518
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-012-2025_transporte_1.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""sol_mncr-daf-ac-012-2025solicituddeser",1.9569274999958,1820
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-014-2025_transporte DAF-AC.md,Qwen/Qwen1.5-0.5B,**sol_mncr-daf-ac-014-2025solicituddeserviciodetransporte**systemyouareahelpfulassistant.useryouareanaiassistant.userwillyougiveyouatask.,1.992462900001556,1838
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-015-2025_transporte teatro.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,megustaríaseguirlassiguientesreglas:1.devuelvaelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3.nousecomillas.4.nouse",2.16059509999468,1581
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-016-2025_requisicion.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""sol_mncr-daf-ac-016-2025requisiciónde",1.9807574000005843,1332
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-017-2025_transporte.md,Qwen/Qwen1.5-0.5B,**museonacionaldecostaricadepartamentodeadministraciónyfinanzas**serviciosgenerales##**sol_mncr-daf-ac-017-2025solicituddeserviciodetransporte**##,1.971425199997612,1743
museo,datasets_md\museo\SOL_ MNCR-DAF-PI-007-2025_ENTREGA DESHUMIFICADORES.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""correspondencia"",queesunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermit",2.058476600010181,1677
museo,datasets_md\museo\SOL_MNCR-DAF-AC-001-2025 adelanto viaticos SIR.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.aquíhayunaposiblerespuesta:1.devuelvaelnombreexactodelaseriedocumentalpermitida:""correspondencia"",""circulares"",""memorand",1.987975299998652,2399
museo,datasets_md\museo\SOL_MNCR-DAF-AC-002-2025 liquidacion viaticos SIR.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedodecirtequelarespuestaescorrectayestábienorganizada.laseriedocumentalpermitidaes""correspondencia"",""memorandos"",""informesdelaboratorio"",""informestécnicosproducidos"",""informesdeinspección",2.8551804000017,2954
museo,datasets_md\museo\SOL_MNCR-DAF-AC-003-2025 traslado CPU.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""reglasobligatoriasdesalida""ysetratadeladocumentacióndeunaseriedocumentalpermitida.laseriedocumentalpermitidaes",2.227708199992776,3368
museo,datasets_md\museo\SOL_MNCR-DAF-AC-004-2025 traslado equipos UI.md,Qwen/Qwen1.5-0.5B,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.nousecomillas.nousepuntofinal.nousemarkdown.noescribaexplicaciones,1.9920727999997323,3779
museo,datasets_md\museo\SOL_MNCR-DAF-AC-005-2025 salida de activos.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""reglasobligatoriasdesalida""ysepuedereferiralaseriedocumental""museonacionaldecostarica",2.0184690000023693,2910
museo,datasets_md\museo\SOL_MNCR-DAF-AC-013-2025 grabadora UI.md,Qwen/Qwen1.5-0.5B,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcaráctercon,1.99401019999641,3490
museo,datasets_md\museo\SOL_MNCR-DG-UI-118-2025 ACTIVOS A ARCHIVO CENTRAL.md,Qwen/Qwen1.5-0.5B,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcaráctercon,2.0042035000078613,4009
museo,datasets_md\museo\SOL_MNCR-UI-045-2025 Dell Optiplex 3060 Archivo.md,Qwen/Qwen1.5-0.5B,actúecomounprofesionalengestióndocumental.clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcaráctercon,2.0333950000058394,3574
museo,datasets_md\museo\SOL_MNCR-UI-079-2025 WebCam Archivo Central.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""reglasobligatoriasdesalida""ysetratadelaclasificacióndedocumentosenunaseriedocumentalpermitida.laseriedocumentalpermit",1.9788151999964607,3313
museo,datasets_md\museo\Taller Pittier Memoria del Mundo VF 6NOV.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,esimportantequeeldocumentoseaclasificadoenunaseriedocumentalpermitida.laseriedocumentalpermitidadebeincluirunaseriededocumentosoriginalesymanuscritosdelacolecciónpittierparala“memoriadelmundo”delaunesco.eldocumento",1.971772000004421,5000
museo,datasets_md\museo\Traslado de activos Jerry González a Sofía Irola.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""memorandos"",""informesdelaboratorio"",""informestécnicosproducidos"",",1.9637920000095617,2124
museo,datasets_md\museo\VACACIONES-Sofia Irola-01JUL2025.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""memorandos"",""informesdelabores"",""informesdetareasarchivos",1.9609288000065133,1348
museo,datasets_md\museo\VACACIONES-Sofia Irola-09SET2024.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedodecirtequelarespuestaescorrectayestábienorganizada.laseriedocumentalpermitidaes""correspondencia"",""circulares"",""memorandos"",""informesdelabor"",""informesdetrámiteslaborales"",""exped",1.968253300001379,728
museo,datasets_md\museo\VACACIONES-Sofia Irola-21-22OCT2025.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""correspondencia"",""circulares"",""memorandos"",""informesdelabor"",""informestécnicosproducidos"",""",1.96717480001098,1191
museo,datasets_md\museo\VACACIONES-Sofia Irola-25-27AGO2025.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeninglésesundocumentodereferenciaparalaadministraciónderecursoshumanoseneldepartamentodeadministraciónyfinanzasdelauniversidadnacionaldecostarica.",1.974844900003518,1381
museo,datasets_md\museo\VACACIONES-Sofia Irola-27NOV al 02DIC2024.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.larespuestadebeincluirelnombreexactodelaseriedocumental,lafecha",1.9571407999901569,825
jurídico,datasets_md\jurídico\Dictamen OJ-1039-2021.md,Qwen/Qwen1.5-0.5B,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodelaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3",1.9871813999925507,5000
