dataset,document,expected_label,model_name,provider,model_group,model_access_type,model_api_id,response,normalized_response,is_valid_category,elapsed_time,input_tokens,output_tokens,total_tokens,estimated_cost,error_message,timestamp,response_normalized,exact_match,regex_match
museo,datasets\museo\INF_MNCR-DAF-AC-011-2025 DAH conservacion.pdf,informes tecnicos producidos,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes técnicos producidos,informes técnicos producidos,True,10.10560449998593,2687.0,1159.0,3846.0,0.00059795,,2026-05-27T06:44:29.905217+00:00,informes tecnicos producidos,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-021-2025 teletrabajo agosto.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,8.54876430000877,1801.0,934.0,2735.0,0.00046365,,2026-05-27T06:46:21.992118+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-020-2025 labores agosto.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,7.332984199980274,1220.0,680.0,1900.0,0.000333,,2026-05-27T06:46:13.017086+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-019-2025 participacion en comisiones.pdf,informes tecnicos producidos,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,12.385503600002266,2153.0,1771.0,3924.0,0.00081605,,2026-05-27T06:46:05.410498+00:00,informes de labores,0,0
museo,datasets\museo\INF_MNCR-DAF-AC-018-2025 teletrabajo julio.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,16.080398500023875,1959.0,2255.0,4214.0,0.00099995,,2026-05-27T06:45:52.500259+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-017-2025 labores julio.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,5.774066899961326,1146.0,725.0,1871.0,0.0003473,,2026-05-27T06:45:35.829597+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-016-2025 teletrabajo junio.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,38.10502850002376,1760.0,4665.0,6425.0,0.001954,,2026-05-27T06:45:29.784597+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-015-2025 labores junio.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,5.243884099996649,1342.0,630.0,1972.0,0.0003191,,2026-05-27T06:44:51.236240+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-013-2025 teletrabajo mayo.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,8.387298399989959,1448.0,1036.0,2484.0,0.0004868,,2026-05-27T06:44:45.622677+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-012-2025 labores mayo.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,6.660660499997903,1223.0,832.0,2055.0,0.00039395,,2026-05-27T06:44:36.829952+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-010-2025 teletrabajo abril.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de trámites laborales,expedientes de trámites laborales,True,13.602900300000329,1621.0,2210.0,3831.0,0.00096505,,2026-05-27T06:44:18.369998+00:00,expedientes de tramites laborales,0,0
museo,datasets\museo\INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,10.28962130000582,1765.0,1260.0,3025.0,0.00059225,,2026-05-27T06:46:38.828553+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-009-2025 labores abril.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,5.006689200003166,1180.0,731.0,1911.0,0.0003514,,2026-05-27T06:44:04.255840+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-007-2025 teletrabajo marzo.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentos técnicos archivísticos,True,13.292699500045272,1757.0,1851.0,3608.0,0.00082825,,2026-05-27T06:43:58.989813+00:00,instrumentos tecnicos archivisticos,0,0
museo,datasets\museo\INF_MNCR-DAF-AC-006-2025 labores marzo.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,5.863749500014819,1368.0,732.0,2100.0,0.0003612,,2026-05-27T06:43:45.192050+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-005-2025 Asesoria DAH.pdf,informes tecnicos producidos,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes técnicos producidos,informes técnicos producidos,True,11.376955500047188,3669.0,1421.0,5090.0,0.00075185,,2026-05-27T06:43:38.927879+00:00,informes tecnicos producidos,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-004-2025 labores febrero.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,6.113910100015346,1180.0,611.0,1791.0,0.0003034,,2026-05-27T06:43:26.706984+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-003-2025 teletrabajo febrero.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,18.42987069999799,1688.0,2393.0,4081.0,0.0010416,,2026-05-27T06:43:20.325703+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-002-2025 labores enero.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,5.682173599954695,1146.0,742.0,1888.0,0.0003541,,2026-05-27T06:43:01.459457+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-001-2025 teletrabajo enero.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,12.541028000006918,1708.0,1888.0,3596.0,0.0008406,,2026-05-27T06:42:55.528974+00:00,informes de labores,1,1
museo,datasets\museo\INF MNCR-DAF-AC-007-2024 participación comisiones.pdf,informes tecnicos producidos,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,8.868599000037648,1310.0,1042.0,2352.0,0.0004823,,2026-05-27T06:42:42.515450+00:00,informes de labores,0,0
museo,datasets\museo\INF_MNCR-DAF-AC-022-2025 labores setiembre.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,5.665624700020999,1261.0,656.0,1917.0,0.00032545,,2026-05-27T06:46:28.119682+00:00,informes de labores,1,1
museo,datasets\museo\INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre_1.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,9.07136870000977,1825.0,761.0,2586.0,0.00039565,,2026-05-27T06:46:48.347507+00:00,informes de labores,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-05y08NOV2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,10.108872200013138,565.0,1362.0,1927.0,0.00057305,,2026-05-27T06:33:59.432811+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Justificación de asistencia Sofia Irola 22-07.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,8.90559119998943,572.0,1363.0,1935.0,0.0005738,,2026-05-27T06:49:06.909319+00:00,solicitudes administrativas,0,0
museo,datasets\museo\MEM_MNCR-DAF-AC-002-2015.pdf,memorandos,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,4.748667399981059,698.0,556.0,1254.0,0.0002572999999999,,2026-05-27T06:50:41.920445+00:00,memorandos,1,1
museo,datasets\museo\MEM_MNCR-DAF-AC-001-2015_1.pdf,memorandos,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,5.23575490002986,715.0,583.0,1298.0,0.00026895,,2026-05-27T06:50:37.017594+00:00,memorandos,1,1
museo,datasets\museo\MEM_MNCR-DAF-AC-001-2015.pdf,memorandos,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,7.559282000001986,715.0,1077.0,1792.0,0.00046655,,2026-05-27T06:50:31.625708+00:00,memorandos,1,1
museo,datasets\museo\MCJ-DVA-1196-2024 Marlen Palma Traslado deshumificadores al MNCR.pdf,correspondencia,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,5.259411700011697,816.0,712.0,1528.0,0.0003256,,2026-05-27T06:50:23.909502+00:00,correspondencia,1,1
museo,datasets\museo\Justificación de asistencia Sofia Irola.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,7.342653299972881,691.0,952.0,1643.0,0.00041535,,2026-05-27T06:50:18.487558+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Justificación de asistencia Sofia Irola 31-07.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,8.966294599988032,595.0,1168.0,1763.0,0.00049695,,2026-05-27T06:50:10.997896+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Justificación de asistencia Sofia Irola 29-08.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,16.59674680000171,627.0,2467.0,3094.0,0.00101815,,2026-05-27T06:50:01.889311+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Justificación de asistencia Sofia Irola 29-08 anexo.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de trámites laborales,expedientes de trámites laborales,True,13.995549199986272,1186.0,2162.0,3348.0,0.0009241,,2026-05-27T06:49:45.151431+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\Justificación de asistencia Sofia Irola 24-07.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,23.8932635000092,567.0,2274.0,2841.0,0.00093795,,2026-05-27T06:49:30.945455+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Justificación de asistencia Sofia Irola 21-08.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,8.070979600015562,669.0,1125.0,1794.0,0.0004834499999999,,2026-05-27T06:48:57.862816+00:00,solicitudes administrativas,0,0
museo,datasets\museo\INF_MNCR-DAF-AC-024-2025 labores octubre.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,7.264106899965554,1294.0,695.0,1989.0,0.0003427,,2026-05-27T06:46:55.972215+00:00,informes de labores,1,1
museo,datasets\museo\Justificación de asistencia Sofia Irola 21-08 anexo.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,15.688605699979234,306.0,2302.0,2608.0,0.0009360999999999,,2026-05-27T06:48:49.636518+00:00,correspondencia,0,0
museo,datasets\museo\Justificación de asistencia Sofia Irola 18-07.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,17.629699099983554,666.0,2314.0,2980.0,0.0009589,,2026-05-27T06:48:33.839910+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Justificación de asistencia Sofia Irola 16-07.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,7.680369400011841,630.0,868.0,1498.0,0.0003787,,2026-05-27T06:48:16.048565+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Justificación de asistencia Sofia Irola 08-08.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,6.05001910001738,634.0,661.0,1295.0,0.0002961,,2026-05-27T06:48:08.225269+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Justificación de asistencia Sofia Irola 05-09.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,15.313222700031474,627.0,2256.0,2883.0,0.00093375,,2026-05-27T06:48:02.029043+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Justificación de asistencia Sofia Irola 02y03-09.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,11.75021889997879,654.0,1510.0,2164.0,0.0006367,,2026-05-27T06:47:46.511473+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Justificación de asistencia Sofia Irola 01-08.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,15.666243800020313,577.0,1891.0,2468.0,0.00078525,,2026-05-27T06:47:34.607793+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Inscripción capacitacion DIC2024 SIR.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,12.743888000026343,1391.0,1736.0,3127.0,0.00076395,,2026-05-27T06:47:18.807494+00:00,solicitudes administrativas,0,0
museo,datasets\museo\INF_MNCR-DAF-AC-025-2025 teletrabajo octubre.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,9.173722700041251,1965.0,1061.0,3026.0,0.00052265,,2026-05-27T06:47:05.642786+00:00,informes de labores,1,1
museo,datasets\museo\INF MNCR-DAF-AC-006-2024 teletrabajo noviembre.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,5.632628399995156,1617.0,580.0,2197.0,0.00031285,,2026-05-27T06:42:33.287081+00:00,informes de labores,1,1
museo,datasets\museo\INF MNCR-DAF-AC-005-2024 noviembre.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,7.356052500021178,1059.0,686.0,1745.0,0.00032735,,2026-05-27T06:42:27.193662+00:00,informes de labores,1,1
museo,datasets\museo\INF MNCR-DAF-AC-004-2024 teletrabajo octubre.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,9.307632400013972,1328.0,1296.0,2624.0,0.0005848,,2026-05-27T06:42:19.590020+00:00,informes de labores,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-26SET2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,6.990476800012402,623.0,799.0,1422.0,0.00035075,,2026-05-27T06:36:05.965613+00:00,solicitudes administrativas,0,0
museo,datasets\museo\CIR MNCR-DAF-AC-001-2024.pdf,circulares,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,7.152865600015502,4011.0,768.0,4779.0,0.00050775,,2026-05-27T06:37:55.312937+00:00,circulares,1,1
museo,datasets\museo\CE-Grettel Monge-14AGO2025.pdf,instrumentos tecnicos archivisticos,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,8.40061800001422,1458.0,1086.0,2544.0,0.0005073,,2026-05-27T06:37:46.898075+00:00,correspondencia,0,0
museo,datasets\museo\CE-17SET2024-Ifigenia Quintanilla Participacion en Comite nacional.pdf,correspondencia,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,5.142496099986602,2171.0,636.0,2807.0,0.00036295,,2026-05-27T06:37:38.172997+00:00,correspondencia,1,1
museo,datasets\museo\CARTA-DGAN-DG-412-2025 Respuesta OFI MNCR-DAF-AC-015-2025.pdf,correspondencia,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,10.496668600011615,730.0,1505.0,2235.0,0.0006385,,2026-05-27T06:37:32.609537+00:00,correspondencia,1,1
museo,datasets\museo\Capacitación SIR MICITT.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,19.331245800014585,1136.0,2207.0,3343.0,0.0009396,,2026-05-27T06:37:21.944921+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Capacitación SIR 7MAR.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,16.357854500005487,1037.0,2073.0,3110.0,0.00088105,,2026-05-27T06:37:01.555277+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Capacitación más 12 horas Sofia Irola.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,12.586319099995308,1813.0,1374.0,3187.0,0.00064025,,2026-05-27T06:36:44.970412+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Capacitacion SIR_JUL2025.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,12.150143100006972,1752.0,1666.0,3418.0,0.000754,,2026-05-27T06:36:31.990476+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Boleta de Capacitación SIR.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,12.962684200028889,1464.0,1757.0,3221.0,0.000776,,2026-05-27T06:36:19.402298+00:00,solicitudes administrativas,0,0
museo,datasets\museo\ASISTENCIA-Sofia Irola-22NOV2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,10.318197100015825,635.0,1343.0,1978.0,0.00056895,,2026-05-27T06:35:58.833192+00:00,solicitudes administrativas,0,0
museo,datasets\museo\INF MNCR-DAF-AC-003-2024 octubre.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,5.89976260002004,1226.0,639.0,1865.0,0.0003169,,2026-05-27T06:42:09.916575+00:00,informes de labores,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-19NOV2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,9.573982800007798,642.0,1170.0,1812.0,0.0005001,,2026-05-27T06:35:48.357914+00:00,solicitudes administrativas,0,0
museo,datasets\museo\ASISTENCIA-Sofia Irola-18OCT2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,11.257370900013484,642.0,1489.0,2131.0,0.0006277,,2026-05-27T06:35:38.637429+00:00,solicitudes administrativas,0,0
museo,datasets\museo\ASISTENCIA-Sofia Irola-17al19SET2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,10.419833199994171,632.0,1160.0,1792.0,0.0004956,,2026-05-27T06:35:27.238455+00:00,solicitudes administrativas,0,0
museo,datasets\museo\ASISTENCIA-Sofia Irola-16-19DIC2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,10.618623000045773,659.0,1346.0,2005.0,0.00057135,,2026-05-27T06:35:16.671910+00:00,solicitudes administrativas,0,0
museo,datasets\museo\ASISTENCIA-Sofia Irola-15y21ENE2025.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,6.06819069996709,529.0,766.0,1295.0,0.00033285,,2026-05-27T06:35:05.906639+00:00,solicitudes administrativas,0,0
museo,datasets\museo\ASISTENCIA-Sofia Irola-12DIC2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,9.341676500043832,646.0,1164.0,1810.0,0.0004979,,2026-05-27T06:34:59.702868+00:00,solicitudes administrativas,0,0
museo,datasets\museo\ASISTENCIA-Sofia Irola-10y11DIC2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,20.147886599996127,644.0,2204.0,2848.0,0.0009138,,2026-05-27T06:34:50.211381+00:00,solicitudes administrativas,0,0
museo,datasets\museo\ASISTENCIA-Sofia Irola-06y10SET2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,17.30098140001064,570.0,1821.0,2391.0,0.0007569,,2026-05-27T06:34:29.918507+00:00,solicitudes administrativas,0,0
museo,datasets\museo\ASISTENCIA-SOFIA IROLA-06DIC2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,12.899499299994204,650.0,1599.0,2249.0,0.0006721,,2026-05-27T06:34:12.480088+00:00,solicitudes administrativas,0,0
museo,datasets\museo\CIR MNCR-DG-004-2024_Lineamientos_Archivo_Central.pdf,circulares,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,6.20972880005138,817.0,752.0,1569.0,0.00034165,,2026-05-27T06:38:01.689032+00:00,circulares,1,1
museo,datasets\museo\CIR_MNCR-DAF-AC-001-2025_Gestion de doc 2025.pdf,circulares,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,8.84112349996576,3705.0,963.0,4668.0,0.00057045,,2026-05-27T06:38:11.152349+00:00,circulares,1,1
museo,datasets\museo\CIR_MNCR-DAF-AC-002-2025.pdf,circulares,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,11.721388400008436,1046.0,1646.0,2692.0,0.0007107,,2026-05-27T06:38:23.100781+00:00,circulares,1,1
museo,datasets\museo\CIR_MNCR-DAF-AC-003-2025 Normalizacion formularios.pdf,circulares,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,8.30836119997548,1710.0,871.0,2581.0,0.0004339,,2026-05-27T06:38:31.956005+00:00,circulares,1,1
museo,datasets\museo\INF MNCR-DAF-AC-002-2024 setiembre.pdf,informes de labores,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,6.313710700022057,1109.0,683.0,1792.0,0.00032865,,2026-05-27T06:42:03.762024+00:00,informes de labores,1,1
museo,datasets\museo\GIRHA-2024-O-672-2024. Srita. Lisseth Rojas Villarreal.pdf,expedientes sobre voluntariado,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes sobre voluntariado,expedientes sobre voluntariado,True,7.692407199996524,1067.0,846.0,1913.0,0.00039175,,2026-05-27T06:41:57.201110+00:00,expedientes sobre voluntariado,1,1
museo,datasets\museo\Factura a Museo por hospedaje Sofia Irola.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,16.13666750001721,1637.0,2176.0,3813.0,0.00095225,,2026-05-27T06:41:49.320592+00:00,correspondencia,0,0
museo,datasets\museo\EVALUACIÓN DEL DESEMPEÑO 2024 SIR febrero.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informes de labores,True,19.57847730000504,3501.0,2786.0,6287.0,0.00128945,,2026-05-27T06:41:32.827537+00:00,informes de labores,0,0
museo,datasets\museo\DGAN-DG-581-2024 préstamo activos Arch Museo Nac.pdf,correspondencia,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,9.411303100001533,762.0,1054.0,1816.0,0.0004597,,2026-05-27T06:41:11.914444+00:00,correspondencia,1,1
museo,datasets\museo\DG-2024-O-345 Diagnostico AC.pdf,correspondencia,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,14.523578000022098,1345.0,2067.0,3412.0,0.00089405,,2026-05-27T06:41:01.988016+00:00,correspondencia,1,1
museo,datasets\museo\DG-2024-O-344 Conformacion CISED.pdf,correspondencia,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,11.330638199986424,985.0,1512.0,2497.0,0.00065405,,2026-05-27T06:40:47.205723+00:00,solicitudes administrativas,0,0
museo,datasets\museo\DG-2024-O-285 designación_encargada_Archivo_comisión_CIAP.pdf,correspondencia,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,11.503981100046076,717.0,1063.0,1780.0,0.0004610499999999,,2026-05-27T06:40:35.655294+00:00,correspondencia,1,1
museo,datasets\museo\CONV_MNCR-DG-AJ-016-2025.pdf,instrumentos tecnicos archivisticos,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de proyectos y programas institucionales,expedientes de proyectos y programas institucionales,True,13.048473900009412,5211.0,1608.0,6819.0,0.00090375,,2026-05-27T06:40:23.997191+00:00,expedientes de proyectos y programas institucionales,0,0
museo,datasets\museo\CONTR_MNCR-DPM-02-2025.pdf,solicitudes administrativas,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientes de transferencias de documentos,True,11.576514899963511,1750.0,1234.0,2984.0,0.0005811,,2026-05-27T06:40:10.073055+00:00,expedientes de transferencias de documentos,0,0
museo,datasets\museo\CONTR_ MNCR-DPM-016-2025 Traslado de documentos.pdf,solicitudes administrativas,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientes de transferencias de documentos,True,10.225141899951268,781.0,1331.0,2112.0,0.00057145,,2026-05-27T06:39:57.659808+00:00,expedientes de transferencias de documentos,0,0
museo,datasets\museo\CONTR_ MNCR-DAF-AC-001-2025_Biblio.pdf,solicitudes administrativas,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientes de transferencias de documentos,True,9.601958699990064,711.0,1155.0,1866.0,0.00049755,,2026-05-27T06:39:47.139827+00:00,expedientes de transferencias de documentos,0,0
museo,datasets\museo\Contrato de Teletrabajo Sofia Irola 1.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de trámites laborales,expedientes de trámites laborales,True,7.921242000011261,4178.0,1085.0,5263.0,0.0006429,,2026-05-27T06:39:37.374480+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\CIR_MNCR-DAF-AC-009-2025 plantillas y formularios.pdf,circulares,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,5.764707900001667,1806.0,458.0,2264.0,0.0002735,,2026-05-27T06:39:28.604383+00:00,circulares,1,1
museo,datasets\museo\CIR_MNCR-DAF-AC-008-2025 comisiones.pdf,circulares,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,circulares,circulares,True,7.828030700038653,6309.0,840.0,7149.0,0.00065145,,2026-05-27T06:39:22.209220+00:00,circulares,1,1
